text,label
Rain throughout the day.,0
Rain and humid throughout the day.,0
Light rain in the morning and afternoon.,0
Possible light rain overnight.,0
Possible light rain until evening.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the afternoon and evening.,0
Possible light rain overnight.,0
Possible light rain in the morning and overnight.,0
Light rain in the morning and afternoon.,0
Overcast throughout the day.,0
Possible light rain in the evening and overnight.,0
Possible light rain in the afternoon.,0
Possible light rain until evening.,0
Possible light rain in the afternoon.,0
Possible light rain in the morning and overnight.,0
Rain and humid throughout the day.,0
Rain in the morning and overnight.,0
Rain until evening.,0
Possible light rain and humid throughout the day.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the afternoon and evening.,0
Rain in the morning and afternoon.,0
Possible light rain until evening.,0
Possible light rain overnight.,0
"Possible light rain until morning, starting again in the evening.",0
Rain overnight.,0
Possible light rain in the morning.,0
Rain in the afternoon.,0
Possible light rain in the evening and overnight.,0
Light rain in the evening and overnight.,0
Light rain in the morning.,0
Possible light rain in the evening and overnight.,0
Light rain until evening.,0
Possible light rain in the morning.,0
Possible light rain in the afternoon.,0
Light rain until evening.,0
Light rain in the morning and afternoon.,0
Possible light rain in the afternoon.,0
Light rain and humid throughout the day.,0
Light rain in the morning and afternoon.,0
Rain in the morning and afternoon.,0
Possible light rain in the afternoon and evening.,0
Rain in the morning and afternoon.,0
Light rain in the morning and afternoon.,0
Possible light rain in the evening.,0
Possible drizzle in the morning.,0
Possible light rain until evening.,0
Possible light rain in the evening.,0
Rain in the morning and afternoon.,0
Possible light rain in the evening and overnight.,0
Light rain until evening.,0
Possible light rain overnight.,0
Rain until evening.,0
Light rain and humid throughout the day.,0
Light rain until evening.,0
Light rain until evening.,0
Rain and humid throughout the day.,0
Light rain in the morning and afternoon.,0
Possible light rain overnight.,0
Possible light rain until evening.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the afternoon and evening.,0
Possible light rain overnight.,0
Possible light rain in the morning and overnight.,0
Light rain in the morning and afternoon.,0
Overcast throughout the day.,0
Possible light rain in the evening and overnight.,0
Possible light rain in the afternoon.,0
Possible light rain until evening.,0
Possible light rain in the afternoon.,0
Possible light rain in the morning and overnight.,0
Rain and humid throughout the day.,0
Rain in the morning and overnight.,0
Rain until evening.,0
Possible light rain and humid throughout the day.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the afternoon and evening.,0
Rain in the morning and afternoon.,0
Possible light rain until evening.,0
Possible light rain overnight.,0
"Possible light rain until morning, starting again in the evening.",0
Rain overnight.,0
Possible light rain in the morning.,0
Rain in the afternoon.,0
Possible light rain in the evening and overnight.,0
Light rain in the evening and overnight.,0
Light rain in the morning.,0
Possible light rain in the evening and overnight.,0
Light rain until evening.,0
Possible light rain in the morning.,0
Possible light rain in the afternoon.,0
Light rain until evening.,0
Light rain in the morning and afternoon.,0
Possible light rain in the afternoon.,0
Light rain and humid throughout the day.,0
Light rain in the morning and afternoon.,0
Rain in the morning and afternoon.,0
Possible light rain in the afternoon and evening.,0
Rain in the morning and afternoon.,0
Light rain in the morning and afternoon.,0
Possible light rain in the evening.,0
Possible drizzle in the morning.,0
Possible light rain until evening.,0
Possible light rain in the evening.,0
Rain in the morning and afternoon.,0
Possible light rain in the evening and overnight.,0
Light rain until evening.,0
Possible light rain overnight.,0
Rain until evening.,0
Light rain and humid throughout the day.,0
Light rain until evening.,0
Light rain until evening.,0
Rain starting in the afternoon.,0
Rain throughout the day.,0
"Possible light rain until morning, starting again in the evening.",0
Possible light rain in the morning.,0
Possible light rain throughout the day.,0
Possible light rain in the evening and overnight.,0
"Possible light rain until afternoon, starting again overnight.",0
Possible light rain in the morning and overnight.,0
"Possible light rain until morning, starting again in the evening.",0
"Possible light rain until morning, starting again in the evening.",0
Possible light rain in the morning.,0
Possible light rain in the evening and overnight.,0
Possible light rain throughout the day.,0
Light rain throughout the day.,0
Light rain throughout the day.,0
Light rain throughout the day.,0
Possible light rain throughout the day.,0
Light rain throughout the day.,0
Rain throughout the day.,0
Possible light rain throughout the day.,0
Possible light rain throughout the day.,0
Rain throughout the day.,0
Rain throughout the day.,0
Rain throughout the day.,0
Rain throughout the day.,0
Possible light rain until evening.,0
Possible light rain in the evening.,0
Possible light rain in the evening.,0
"Possible light rain until afternoon, starting again overnight.",0
Possible light rain in the morning and afternoon.,0
Possible light rain overnight.,0
Possible light rain in the morning.,0
Rain in the afternoon and evening.,0
Possible light rain in the evening.,0
Possible light rain overnight.,0
Possible light rain in the morning.,0
Possible light rain in the morning.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the morning.,0
Possible light rain in the morning.,0
Possible light rain in the morning.,0
Possible light rain in the evening.,0
Possible light rain in the evening.,0
Possible light rain in the evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain until evening.,0
Possible light rain starting in the afternoon.,0
Rain until evening.,0
Rain in the afternoon and evening.,0
Possible light rain in the evening.,0
Possible light rain overnight.,0
Possible drizzle in the morning.,0
Possible light rain in the morning.,0
Possible light rain overnight.,0
Possible light rain starting in the afternoon.,0
Rain throughout the day.,0
Possible light rain throughout the day.,0
Rain throughout the day.,0
Possible light rain in the morning.,0
Rain in the afternoon.,0
Rain starting in the afternoon.,0
Rain in the afternoon and evening.,0
Possible light rain in the morning.,0
Possible light rain in the evening.,0
Possible light rain in the evening and overnight.,0
"Possible light rain until morning, starting again in the evening.",0
Rain in the evening and overnight.,0
Light rain in the morning.,0
Light rain overnight.,0
Rain in the morning.,0
Possible light rain in the evening and overnight.,0
Rain in the evening.,0
Possible light rain overnight.,0
Rain in the evening and overnight.,0
Possible light rain in the morning.,0
Rain in the morning.,0
Light rain in the evening and overnight.,0
Possible light rain in the evening and overnight.,0
Possible light snow (1–2 in.) in the evening and overnight.,0
Possible light snow (1–3 in.) in the morning.,0
Possible light snow (1–2 in.) in the morning.,0
Possible light rain overnight.,0
Possible light rain in the morning and afternoon.,0
Possible light rain throughout the day.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Rain (with a chance of 1–2 in. of snow) in the morning and afternoon.,0
Dangerously windy and mostly cloudy throughout the day.,0
Windy in the morning.,0
Dangerously windy and overcast throughout the day.,0
Windy in the morning.,0
Light rain in the morning.,0
Possible drizzle in the morning.,0
Snow (2–5 in.) throughout the day.,0
Snow (1–2 in.) overnight.,0
Possible light rain in the morning.,0
Rain starting in the afternoon.,0
Possible light rain in the morning and overnight.,0
Possible light rain in the morning and overnight.,0
Light snow (< 1 in.) in the morning.,0
Light rain in the morning and afternoon.,0
Light snow (< 1 in.) in the morning.,0
Snow (2–4 in.) overnight.,0
Snow (11–17 in.) throughout the day.,0
"Snow (5–9 in.) until afternoon, starting again overnight.",0
Snow (2–5 in.) until evening.,0
Light rain (with a chance of 1–4 in. of snow) in the morning and afternoon.,0
Possible light rain in the morning.,0
Possible light rain overnight.,0
Light rain starting in the afternoon.,0
Light rain in the morning and afternoon.,0
Rain in the morning.,0
Light rain overnight.,0
Light rain until evening.,0
Light rain in the morning.,0
Light rain in the evening and overnight.,0
Rain throughout the day.,0
Possible light rain and windy in the morning.,0
Rain in the morning.,0
Light rain throughout the day.,0
Possible light rain in the afternoon and evening.,0
Light rain overnight.,0
"Light rain until morning, starting again in the evening.",0
Possible light rain overnight.,0
Light rain in the morning and afternoon.,0
Light rain throughout the day.,0
Light rain until evening.,0
Rain in the afternoon and evening.,0
Rain until evening.,0
Windy in the afternoon.,0
Light rain in the evening and overnight.,0
Windy in the morning.,0
Possible light rain overnight.,0
Rain throughout the day.,0
Rain in the morning and afternoon.,0
Possible drizzle overnight.,0
Rain throughout the day.,0
Light rain in the evening and overnight.,0
"Rain until morning, starting again in the evening.",0
Rain throughout the day.,0
Light rain overnight.,0
Rain until evening.,0
Light rain in the morning and afternoon.,0
Possible light rain in the evening.,0
Possible light rain in the evening.,0
Overcast throughout the day.,0
Possible light rain in the evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the morning and afternoon.,0
Possible light rain overnight.,0
Rain in the evening and overnight.,0
Possible light rain in the afternoon and evening.,0
Rain in the evening and overnight.,0
Possible light rain overnight.,0
Possible drizzle in the morning.,0
Rain in the evening and overnight.,0
Possible light rain in the evening.,0
Light rain throughout the day.,0
"Light rain until afternoon, starting again overnight.",0
Possible drizzle in the morning.,0
Light rain throughout the day.,0
Light rain until evening.,0
Light rain throughout the day.,0
Light rain starting in the afternoon.,0
Light rain in the morning and afternoon.,0
Possible drizzle overnight.,0
Light rain in the morning.,0
Windy overnight.,0
Windy in the morning.,0
Light rain in the afternoon and evening.,0
Possible drizzle in the morning.,0
Possible light rain in the afternoon.,0
Possible drizzle in the afternoon and evening.,0
Possible drizzle in the morning and afternoon.,0
Possible drizzle in the morning.,0
Possible drizzle overnight.,0
Rain until evening.,0
Possible drizzle in the evening.,0
Light rain in the morning.,0
Light rain in the afternoon.,0
Light rain in the evening and overnight.,0
Rain throughout the day.,0
Possible light rain in the morning.,0
Possible drizzle in the morning.,0
Possible drizzle in the morning.,0
Possible drizzle in the morning.,0
Possible light rain in the afternoon and evening.,0
Light rain in the afternoon and evening.,0
Possible light rain in the morning and afternoon.,0
Possible drizzle and windy overnight.,0
Light rain in the morning.,0
Light rain and windy in the morning.,0
Overcast throughout the day.,0
Possible drizzle overnight.,0
Possible drizzle and windy in the morning.,0
Light rain until evening.,0
Possible drizzle in the morning and afternoon.,0
Light rain in the evening and overnight.,0
Light rain until evening.,0
"Light rain and dangerously windy until morning, starting again in the evening.",0
Light rain until evening.,0
Light rain in the evening and overnight.,0
Light rain in the morning and afternoon.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Light rain throughout the day.,0
Light rain in the morning and afternoon.,0
Possible light rain in the morning and overnight.,0
Rain throughout the day.,0
Possible drizzle throughout the day.,0
Possible drizzle in the evening.,0
Rain and dangerously windy throughout the day.,0
Possible drizzle in the evening.,0
Possible light rain overnight.,0
Light rain throughout the day.,0
Rain and dangerously windy throughout the day.,0
Possible light rain in the morning and afternoon.,0
Light rain throughout the day.,0
Light rain in the morning and afternoon.,0
Light rain throughout the day.,0
Light rain in the evening and overnight.,0
Light rain until evening.,0
Light rain in the morning and afternoon.,0
Light rain in the evening and overnight.,0
Light rain throughout the day.,0
Light rain in the morning and afternoon.,0
Possible drizzle until evening.,0
Possible drizzle overnight.,0
Light rain throughout the day.,0
Light rain until evening.,0
Light rain overnight.,0
Light rain in the morning and afternoon.,0
Light rain until evening.,0
Light rain until evening.,0
Possible drizzle overnight.,0
Light rain until evening.,0
Light rain in the morning.,0
"Light rain until afternoon, starting again overnight.",0
Light rain and windy in the morning.,0
Windy and partly cloudy throughout the day.,0
Possible drizzle in the afternoon.,0
Light rain in the afternoon and evening.,0
Light rain starting in the afternoon.,0
Light rain in the morning.,0
Light snow (1–2 in.) in the morning.,0
Light rain starting in the afternoon.,0
"Light rain until morning, starting again in the evening.",0
Light rain in the morning and overnight.,0
Light rain in the morning and afternoon.,0
Possible light snow (1–2 in.) in the morning.,0
Light rain and dangerously windy starting in the afternoon.,0
Possible drizzle in the morning.,0
Possible light snow (1–2 in.) throughout the day.,0
Light rain and dangerously windy throughout the day.,0
Possible light rain and dangerously windy throughout the day.,0
Possible light rain in the morning and afternoon.,0
Light rain in the evening and overnight.,0
"Possible drizzle until morning, starting again in the evening.",0
Possible drizzle in the morning.,0
Light rain until evening.,0
Possible drizzle in the morning and afternoon.,0
Overcast throughout the day.,0
Light rain in the evening and overnight.,0
Possible light snow (< 1 in.) in the afternoon and evening.,0
Light rain in the evening and overnight.,0
"Light rain until afternoon, starting again overnight.",0
Possible drizzle and windy in the morning.,0
Possible light rain in the morning and afternoon.,0
Possible light rain throughout the day.,0
Possible drizzle in the morning.,0
Possible drizzle and windy overnight.,0
Windy in the morning and afternoon.,0
Overcast throughout the day.,0
Rain and dangerously windy until evening.,0
Possible light snow (< 1 in.) in the morning and afternoon.,0
Possible drizzle in the morning.,0
Overcast throughout the day.,0
Light rain and dangerously windy throughout the day.,0
Light rain throughout the day.,0
Light rain throughout the day.,0
Possible drizzle in the evening and overnight.,0
Possible drizzle in the morning.,0
Rain and dangerously windy starting in the afternoon.,0
Light rain and dangerously windy throughout the day.,0
Rain (with a chance of 1–2 in. of snow) and dangerously windy throughout the day.,0
Possible light snow (< 1 in.) in the morning and afternoon.,0
Overcast throughout the day.,0
Possible light rain until evening.,0
Possible light snow (< 1 in.) in the evening and overnight.,0
Light rain (with a chance of 1–2 in. of snow) in the evening and overnight.,0
Snow (3–6 in.) and dangerously windy throughout the day.,0
Light rain (with a chance of 1–2 in. of snow) until evening.,0
Possible light snow (< 1 in.) starting in the afternoon.,0
Possible drizzle in the morning.,0
Possible flurries (< 1 in.) in the morning.,0
Possible drizzle in the morning.,0
Possible drizzle in the afternoon.,0
Light rain until evening.,0
Possible light rain until evening.,0
Possible light rain in the evening and overnight.,0
Light rain throughout the day.,0
Possible drizzle throughout the day.,0
Possible drizzle in the morning and afternoon.,0
Light rain overnight.,0
Light rain in the morning.,0
Windy in the morning.,0
Light rain until evening.,0
"Possible light snow (1–2 in.) until afternoon, starting again overnight.",0
Snow (1–2 in.) in the morning.,0
Light rain in the evening and overnight.,0
Light rain in the evening and overnight.,0
"Light rain until morning, starting again in the evening.",0
Light rain until evening.,0
Possible light rain overnight.,0
Possible light snow (< 1 in.) overnight.,0
Possible light snow (< 1 in.) and dangerously windy in the morning.,0
Light rain (with a chance of 1–2 in. of snow) throughout the day.,0
Light rain and dangerously windy throughout the day.,0
Light rain in the morning and overnight.,0
Light rain until evening.,0
Possible drizzle in the morning.,0
Possible drizzle in the evening and overnight.,0
Light rain throughout the day.,0
Light rain throughout the day.,0
Possible drizzle in the morning.,0
Possible light rain in the morning.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Possible light rain in the morning and afternoon.,0
Overcast throughout the day.,0
Possible light rain in the morning.,0
Rain overnight.,0
Rain in the morning.,0
Possible light rain in the evening.,0
Possible light rain in the evening.,0
Possible light rain in the evening.,0
Possible light rain in the morning and overnight.,0
Rain in the morning and afternoon.,0
Possible drizzle in the morning.,0
Light rain throughout the day.,0
Light rain throughout the day.,0
Light rain throughout the day.,0
Light rain throughout the day.,0
Possible drizzle in the morning.,0
"Light rain until morning, starting again in the evening.",0
Possible light rain until evening.,0
Possible light rain throughout the day.,0
Possible drizzle in the morning.,0
Possible light rain throughout the day.,0
"Possible light rain until afternoon, starting again overnight.",0
Light rain in the evening and overnight.,0
Light rain throughout the day.,0
Possible light rain starting in the afternoon.,0
Possible light rain in the morning.,0
Possible light rain in the evening and overnight.,0
Possible light rain in the evening.,0
Possible light rain in the evening.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the afternoon.,0
Possible light rain in the evening and overnight.,0
Rain throughout the day.,0
Light rain in the morning.,0
Possible light rain in the evening.,0
Light rain starting in the afternoon.,0
Light rain throughout the day.,0
Light rain until evening.,0
Rain in the evening and overnight.,0
Rain throughout the day.,0
Light rain throughout the day.,0
Light rain until evening.,0
Rain starting in the afternoon.,0
Possible light rain until evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain throughout the day.,0
Light rain in the morning and afternoon.,0
Possible light rain in the morning.,0
Possible light rain overnight.,0
Rain throughout the day.,0
Possible light rain in the evening and overnight.,0
Possible light rain in the afternoon.,0
Rain in the evening and overnight.,0
Rain in the evening and overnight.,0
Rain and humid throughout the day.,0
Rain and humid throughout the day.,0
Possible light rain in the evening.,0
Possible light rain throughout the day.,0
Possible light rain throughout the day.,0
Possible light rain until evening.,0
Rain in the morning and afternoon.,0
Possible light rain until evening.,0
Possible light rain overnight.,0
Possible light rain until evening.,0
Overcast throughout the day.,0
Possible light rain in the afternoon.,0
Overcast throughout the day.,0
Possible drizzle in the morning and afternoon.,0
"Possible light rain until afternoon, starting again overnight.",0
Possible light rain throughout the day.,0
Possible light rain until evening.,0
Overcast throughout the day.,0
Possible light rain in the evening.,0
Overcast throughout the day.,0
Possible light rain until evening.,0
Possible light rain throughout the day.,0
Possible light rain in the morning and afternoon.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the afternoon.,0
Possible light rain in the afternoon.,0
Rain throughout the day.,0
Light rain throughout the day.,0
Rain until evening.,0
Possible light rain until evening.,0
Overcast throughout the day.,0
Possible light rain in the evening.,0
Possible light rain starting in the afternoon.,0
Light rain until evening.,0
Possible light rain in the morning.,0
Possible light rain in the evening and overnight.,0
Possible light rain in the afternoon.,0
Possible light rain until evening.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the afternoon.,0
Possible light rain in the afternoon.,0
Possible light rain starting in the afternoon.,0
Rain throughout the day.,0
Light rain in the afternoon and evening.,0
Possible light rain until evening.,0
Possible light rain starting in the afternoon.,0
Rain throughout the day.,0
Light rain starting in the afternoon.,0
Possible light rain until evening.,0
Possible light rain until evening.,0
Light rain until evening.,0
Light rain until evening.,0
Possible light rain until evening.,0
Light rain until evening.,0
Light rain throughout the day.,0
Light rain in the morning and afternoon.,0
Possible light rain in the afternoon and evening.,0
Possible light rain starting in the afternoon.,0
Possible light rain until evening.,0
Possible light rain until evening.,0
Possible drizzle in the morning and afternoon.,0
Possible light rain until evening.,0
Rain throughout the day.,0
Possible light rain until evening.,0
Possible light rain throughout the day.,0
Light rain until evening.,0
Light rain until evening.,0
Light rain until evening.,0
Possible light rain until evening.,0
Possible light rain in the afternoon and evening.,0
Possible drizzle in the afternoon.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Possible light rain in the afternoon and evening.,0
Possible drizzle in the afternoon.,0
Possible light rain overnight.,0
Rain in the morning and afternoon.,0
Possible light rain until evening.,0
Possible light rain until evening.,0
Possible light rain throughout the day.,0
Light rain throughout the day.,0
Light rain until evening.,0
Light rain until evening.,0
Possible light rain starting in the afternoon.,0
Light rain throughout the day.,0
Possible light rain throughout the day.,0
Light rain until evening.,0
Light rain starting in the afternoon.,0
Light rain until evening.,0
Light rain starting in the afternoon.,0
Light rain until evening.,0
Rain throughout the day.,0
Possible light rain in the morning and afternoon.,0
Rain starting in the afternoon.,0
Light rain in the morning and afternoon.,0
Rain until evening.,0
Possible light rain starting in the afternoon.,0
Possible light rain in the morning and afternoon.,0
Dangerously windy overnight.,0
Windy starting in the afternoon.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the evening.,0
Possible light rain in the evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the afternoon.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the evening.,0
Possible light rain in the afternoon and evening.,0
Light rain starting in the afternoon.,0
Rain until evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the morning.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain until evening.,0
Possible light rain in the afternoon and evening.,0
Rain starting in the afternoon.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain starting in the afternoon.,0
Possible light rain in the morning.,0
Possible light rain in the afternoon and evening.,0
Light rain in the afternoon and evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain until evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the evening and overnight.,0
Rain in the morning and afternoon.,0
Possible light rain in the afternoon.,0
Rain in the afternoon and evening.,0
Possible light rain in the afternoon and evening.,0
Rain and humid throughout the day.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the afternoon.,0
Possible light rain in the evening.,0
Possible light rain in the afternoon and evening.,0
Rain until evening.,0
Possible light rain in the afternoon and evening.,0
Light rain until evening.,0
Rain in the afternoon and evening.,0
Possible light rain until evening.,0
Light rain starting in the afternoon.,0
Rain and humid throughout the day.,0
Rain until evening.,0
Rain starting in the afternoon.,0
Light rain until evening.,0
Rain in the afternoon and evening.,0
Possible light rain in the afternoon and evening.,0
Possible drizzle overnight.,0
Light rain until evening.,0
Rain and humid throughout the day.,0
Rain until evening.,0
Possible light rain in the afternoon and evening.,0
Rain until evening.,0
Rain in the afternoon and evening.,0
Rain and humid throughout the day.,0
Rain and humid throughout the day.,0
Rain and humid throughout the day.,0
Rain in the morning and afternoon.,0
Possible light rain in the evening and overnight.,0
Light rain in the morning and afternoon.,0
Rain in the afternoon and evening.,0
Light rain until evening.,0
Possible light rain in the morning.,0
Light rain starting in the afternoon.,0
Light rain until evening.,0
Rain in the evening and overnight.,0
Light rain until evening.,0
Light rain starting in the afternoon.,0
Rain and humid throughout the day.,0
Light rain and humid throughout the day.,0
Rain until evening.,0
Light rain starting in the afternoon.,0
Possible light rain and humid throughout the day.,0
Rain in the morning and afternoon.,0
Light rain in the afternoon and evening.,0
Possible light rain in the morning.,0
Overcast throughout the day.,0
Possible light rain in the morning and afternoon.,0
Light rain in the morning and afternoon.,0
Light rain in the evening and overnight.,0
Light rain throughout the day.,0
Light rain in the morning.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Possible light rain in the morning and afternoon.,0
Possible drizzle in the afternoon.,0
Possible drizzle in the morning.,0
Possible drizzle starting in the afternoon.,0
Possible drizzle in the morning.,0
Possible drizzle in the evening and overnight.,0
Possible drizzle until evening.,0
Possible drizzle in the morning.,0
Light rain throughout the day.,0
Light rain until evening.,0
Possible drizzle in the morning.,0
Possible drizzle overnight.,0
Overcast throughout the day.,0
Dangerously windy in the evening and overnight.,0
Light rain throughout the day.,0
Possible drizzle in the morning and afternoon.,0
Possible drizzle overnight.,0
Possible drizzle in the morning.,0
Possible light rain starting in the afternoon.,0
Light rain throughout the day.,0
Light rain in the morning and afternoon.,0
Possible drizzle in the morning.,0
Light rain throughout the day.,0
Possible drizzle in the morning.,0
Light rain until evening.,0
Rain and windy throughout the day.,0
Light rain in the morning and afternoon.,0
Possible light snow (< 1 in.) overnight.,0
Snow (3–6 in.) throughout the day.,0
Possible light snow (1–2 in.) in the afternoon.,0
Possible light rain in the morning and afternoon.,0
Light rain in the morning and afternoon.,0
Possible drizzle in the morning and afternoon.,0
Overcast throughout the day.,0
Light rain throughout the day.,0
Light rain throughout the day.,0
Possible drizzle in the morning and afternoon.,0
Light rain until evening.,0
Light rain throughout the day.,0
Possible light rain in the morning.,0
"Possible light rain until afternoon, starting again overnight.",0
Light rain until evening.,0
Light rain in the morning and afternoon.,0
Light rain in the morning and afternoon.,0
Light snow (1–2 in.) until evening.,0
"Light rain until afternoon, starting again overnight.",0
Light rain in the morning and afternoon.,0
Possible drizzle in the afternoon.,0
Overcast throughout the day.,0
Rain in the evening and overnight.,0
Light rain and humid throughout the day.,0
Possible light rain overnight.,0
Possible light rain starting in the afternoon.,0
Rain starting in the afternoon.,0
Possible drizzle in the morning.,0
Possible drizzle in the morning.,0
Possible light rain in the evening.,0
Possible light rain in the evening.,0
Light rain starting in the afternoon.,0
Rain starting in the afternoon.,0
Light rain starting in the afternoon.,0
Rain throughout the day.,0
Light rain until evening.,0
Overcast throughout the day.,0
Possible light rain in the evening and overnight.,0
Possible light rain overnight.,0
Light rain in the morning.,0
Rain overnight.,0
Light rain in the morning.,0
Light rain until evening.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Possible light rain in the evening and overnight.,0
Possible light rain overnight.,0
Possible light rain until evening.,0
Possible light rain in the evening and overnight.,0
Overcast throughout the day.,0
Light rain until evening.,0
Overcast throughout the day.,0
Rain in the evening and overnight.,0
Rain in the morning and afternoon.,0
Possible light rain in the evening and overnight.,0
Overcast throughout the day.,0
Possible drizzle in the morning.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Possible drizzle throughout the day.,0
Possible drizzle in the morning.,0
Possible light rain in the morning and overnight.,0
Possible light rain in the morning.,0
Rain in the evening and overnight.,0
Light rain in the morning.,0
Possible light rain overnight.,0
Possible light rain until evening.,0
Possible light rain overnight.,0
Possible light rain in the morning and overnight.,0
Light rain in the morning and overnight.,0
Possible light rain in the morning.,0
"Possible light rain until afternoon, starting again overnight.",0
Rain throughout the day.,0
Light rain throughout the day.,0
Rain throughout the day.,0
Rain in the morning.,0
Possible light rain in the evening and overnight.,0
Possible light rain in the morning.,0
Possible light rain starting in the afternoon.,0
Overcast throughout the day.,0
Light rain in the afternoon and evening.,0
Light rain until evening.,0
Light rain overnight.,0
Possible light rain in the morning.,0
Light rain in the evening and overnight.,0
Possible light rain starting in the afternoon.,0
Possible drizzle in the morning.,0
Light rain in the evening and overnight.,0
"Light rain until afternoon, starting again overnight.",0
Light rain in the morning.,0
Light rain in the evening and overnight.,0
Windy in the morning.,0
Possible light rain (with a chance of 1–2 in. of snow) in the evening and overnight.,0
Possible light snow (1–2 in.) in the morning and afternoon.,0
Possible light rain and windy overnight.,0
Light rain throughout the day.,0
Possible drizzle in the morning.,0
Possible light snow (< 1 in.) until evening.,0
Possible light snow (< 1 in.) in the afternoon and evening.,0
Light rain starting in the afternoon.,0
"Possible drizzle until afternoon, starting again overnight.",0
Light rain in the morning.,0
Light rain throughout the day.,0
Light rain throughout the day.,0
Possible light rain in the morning and afternoon.,0
Possible light snow (1–3 in.) in the afternoon and evening.,0
Overcast throughout the day.,0
Possible drizzle in the evening.,0
Overcast throughout the day.,0
Possible drizzle starting in the afternoon.,0
Possible drizzle until evening.,0
Possible light snow (< 1 in.) until evening.,0
Light rain in the evening and overnight.,0
Possible drizzle in the morning.,0
Light snow (1–2 in.) in the afternoon and evening.,0
Snow (1–3 in.) in the afternoon and evening.,0
Possible light snow (< 1 in.) in the afternoon.,0
Snow (1–4 in.) in the morning.,0
Light rain starting in the afternoon.,0
Possible light snow (< 1 in.) in the afternoon and evening.,0
Possible light snow (< 1 in.) in the morning.,0
Possible light snow (< 1 in.) in the evening.,0
Possible flurries (< 1 in.) in the afternoon.,0
Overcast throughout the day.,0
Overcast throughout the day.,0
Light rain in the evening and overnight.,0
Possible drizzle in the morning.,0
Light rain in the morning and afternoon.,0
Possible drizzle in the afternoon.,0
Light rain starting in the afternoon.,0
Light rain throughout the day.,0
Light rain in the morning.,0
Light rain throughout the day.,0
Possible drizzle in the morning.,0
Possible drizzle overnight.,0
Light rain in the morning and afternoon.,0
Windy overnight.,0
Possible light rain in the morning and afternoon.,0
Possible drizzle overnight.,0
Possible drizzle in the afternoon.,0
Light rain in the afternoon and evening.,0
Overcast throughout the day.,0
Light rain until evening.,0
Possible drizzle in the afternoon.,0
Light rain throughout the day.,0
Light rain in the morning and afternoon.,0
Light rain until evening.,0
Possible drizzle in the afternoon and evening.,0
Light rain until evening.,0
Light rain throughout the day.,0
Light rain until evening.,0
Light rain overnight.,0
Light rain throughout the day.,0
Light rain throughout the day.,0
Possible light rain in the evening and overnight.,0
Possible drizzle in the morning and overnight.,0
Light rain in the morning and afternoon.,0
Light rain in the morning.,0
Light rain in the evening and overnight.,0
Possible light rain in the afternoon and evening.,0
Light rain until evening.,0
Light rain starting in the afternoon.,0
Light rain starting in the afternoon.,0
Possible light rain in the evening and overnight.,0
Possible light rain in the morning.,0
Possible light rain and humid throughout the day.,0
Possible drizzle in the afternoon and evening.,0
Possible drizzle in the afternoon.,0
Possible drizzle in the afternoon.,0
Light rain and humid throughout the day.,0
Rain and humid throughout the day.,0
Light rain until evening.,0
Rain starting in the afternoon.,0
